id,text,label,language,has_slang,has_abbrev,source
1639,"user dibanding rezim sbelum nya,sebuah lompatan yg sangat sangat besar bneran banyak yg harus di perbaiki yg utama adalah masalah hukum",0,id,0,1,tonneau_indonesian
1640,"cinta itu memang buta, tapi jangan sampai ia memilih yang salah.",0,id,0,0,tonneau_indonesian
1641,hahahahahahah...jadi ada yang malu2 mengakui kenerja presiden ya. ? ? ? ?,0,id,0,1,tonneau_indonesian
1642,user liburan emang paling enak ngentot. drpd gak ngapa ngapain mending enak enak sama gw. buat yg mau booking dm aja. anyway g,0,id,1,1,tonneau_indonesian
1643,boleh bodo tgk taik manusia ni url,1,id,0,0,tonneau_indonesian
1644,"user model kek gitu.. lama2, bisa tersingkirlah masyarakat dan pemerintah disana.. tetiba, udah direbut saja wilayah kita.. canggih metodenya, lebih canggih lagi kalo beneran ada , di biarin rezim ini x9",0,id,1,1,tonneau_indonesian
1645,"guru tk dharma wanita persatuan desa plumbon porong deklarasi anti hoax ,ujaran kebencian, issu sarah dan mendukung pilkada damai",0,id,0,0,tonneau_indonesian
1646,"user stu lgi nich muncul anjing na yahudi israel d indonesia ! gilaa... gila... cma d rezim ini, anjing2 na israel berani muncul terang2an d indonesia !",1,id,0,1,tonneau_indonesian
1647,belajar mencintai budaya lewat kesusastraan.,0,id,0,0,tonneau_indonesian
1648,"menjadi brengsek, adala bentuk pengecualian dari rasa yg terus tertindih, slmt buat yang mu yg hari ini sempro semoga kaos boneknya bermanfaat",0,id,0,1,tonneau_indonesian
1649,deklarasi pilkada aman dan anti hoax paguyuban budidaya lele jabon,0,id,0,0,tonneau_indonesian
1650,"kekurangan asam folat dapat mengganggu pembentukan otak, sampai cacat bawaan pada susunan saraf pusat maupun otak janin.",0,id,0,0,tonneau_indonesian
1651,"user isu udah nongol, bentar lg isu pki",0,id,0,1,tonneau_indonesian
1652,"user udah di peluk dulu, ngentod nya belakangan",0,id,1,1,tonneau_indonesian
1653,a mempunyai selera yang cukup tinggi dan menyukai kejutan,0,id,0,0,tonneau_indonesian
1654,user .a.gung hahaha akun busuk.. lu ae mati duluan..,1,id,1,0,tonneau_indonesian
1655,"user mas, yg komen dilapakmu banyak sekali dari bani",0,id,0,1,tonneau_indonesian
1656,user wah brengsek nih. ketauan yg punya bisa mampus aku.,0,id,1,1,tonneau_indonesian
1657,jokowi ajak ulama dinginkan suasana jelang pilkada. 9jokowilanjutkan jkfc2 joinkalsel andreopa aktivitasjokowi kornasjoin joinkalsel cepu supriyanto jokowi join ri join ri,0,id,0,1,tonneau_indonesian
1658,"sontoloyo itu penggembala itik. tapi istilah ini mngalami pergeseran makna gak beres, lambat, dsb. sama kayak bajingan. itu sebetulnya pngndara cikar. betul gak mas user ?",1,id,0,1,tonneau_indonesian
1659,"kita akan belajar giat, dengan penuh dedikasi, tapi bukan hanya untuk lulus ujian. idiot . tweetdsap",0,id,0,0,tonneau_indonesian
1660,"user ,, ahok di jakarta , daging babi di bali apa hubungan nya ya ?",0,id,0,0,tonneau_indonesian
1661,"presiden joko widodo jokowi membuka kongres perhimpunan mahasiswa katolik republik indonesia pmkri . user berpesan di konteks tahun politik , agar semua pihak menjaga kondisi. kontestasi politik perlu diisi dengan adu program dan gagasan ra",0,id,0,0,tonneau_indonesian
1662,udah sinting url,0,id,0,1,tonneau_indonesian
1663,"user jng di pikir anda aman sdah mncela ulama kami... ingat dng bantuan allah swt yg maha tau sgalanya anda akn kami ketemuksn, mski anda lari keubang semut pun...",0,id,0,1,tonneau_indonesian
1664,user ge doain antek si gerung modar kena bom,1,id,0,0,tonneau_indonesian
1665,"user alhamdullilah masih banyak orang tolol di twitter, aku jd kelihatan pintar.",1,id,0,1,tonneau_indonesian
1666,banyak yg membela pki bermunculan dan kebanyakan para pembela rezim dan pembela ahox . komunis cina sangat berperan .waspada daruratpki,1,id,0,1,tonneau_indonesian
1667,iya anak pemberontak prri permesta ya ... prabowo url,1,id,0,0,tonneau_indonesian
1668,user pede amat sih loe.. loe ngga milih pun ngga ngaruh.. ? 9gantipresiden,1,id,1,1,tonneau_indonesian
1669,"jam kedepan pengen buta, budek aja gamau percaya apa apa sip!",0,id,1,1,tonneau_indonesian
1670,user susu kntl manis susu kental manis,0,id,0,0,tonneau_indonesian
1671,"pks partai kont l sapi... pan partai anjink ngent t, dan gerindra gerakan intimidasi rakyat... partai ini adalah partai pengkhianat...",1,id,0,0,tonneau_indonesian
1672,koster ingin kembalikan kejayaan klungkung sebagai pusat seni budaya bali,0,id,0,0,tonneau_indonesian
1673,. kekuranganmu lebih banyak dari kelebihanmu hehehe. suka ngaret. kalau balas pesan tuh lamaa banget. nyebelin. suka buat aku hipertensi. suka ngatain aku yang aneh aneh. i'm okay ngambekan. lemot. bolot. repeat. ini dah aku buat pas jadi 8c seneng gak?,0,id,1,1,tonneau_indonesian
1674,bersihkan oknum brutal ini jika 9gantipresiden user user inilah potret polisi kita di rezim ini,1,id,0,1,tonneau_indonesian
1675,yang butuh memek hubungi rp haneul terdekat,0,id,0,0,tonneau_indonesian
1676,xenoglossophobia adalah fobia atau ketakutan akan bahasa asing.,0,id,0,0,tonneau_indonesian
1677,"user yang sombongkan situ, kampret. cebong mah rendah hati dan rajin mengaji..",1,id,0,0,tonneau_indonesian
1678,para antek komunis di ylbhi sedang bermain playing victim,1,id,0,0,tonneau_indonesian
1679,ganyang pki musnahkan,1,id,0,0,tonneau_indonesian
1680,user pencitraan lu...ah...prabowo msh tidur...,1,id,1,1,tonneau_indonesian
1681,kenapa cowok cowok adolexcent yang fc nya ganteng maho.,0,id,1,0,tonneau_indonesian
1682,user sing sabar pak.. simpen energi bapak untuk bagian lain indonesia... gusti allah mboten sare pak...,0,id,0,0,tonneau_indonesian
1683,sekenario besar lagi di siapkan untuk melemahkan membinasakan kpk.kalau tdk berhasil imbasny lengserkan jokowi ganti pemimpin pro korupsi,1,id,0,0,tonneau_indonesian
1684,"beda dgn muhammad arab buta huruf mengaku nabi, dipercaya sempurna padahal nebarkan kebiadaban bunuh cocok2 penis",1,id,0,1,tonneau_indonesian
1685,penghina iriana jokowi langsung ditangkap penghina wapres jk masih aman. ada apa? url,1,id,0,1,tonneau_indonesian
1686,"pas lg makan dpt omelan itu rasanya seperti makan tai kucing dipagi hari. gak pake ngunyah, asal telen aja biar cpt abis ini sarapan",0,id,1,1,tonneau_indonesian
1687,user dpr mempunyai legislasi nasional ternakin cebong gk pk ngomong,1,id,1,1,tonneau_indonesian
1688,bajingan? iyak itu sebutan yg pantes buat orang kaya lu ! ahsudalah,1,id,1,1,tonneau_indonesian
1689,hanya antek dan kaki tangan komunis yg tak punya hati perut url,1,id,0,1,tonneau_indonesian
1690,komisi i dpr ri berharap mutasi perwira dilakukan panglima tni yang baru,0,id,0,0,tonneau_indonesian
1691,user maklum kaum onta pekok di indo otaknya di dengkul,1,id,0,0,tonneau_indonesian
1692,"user kenapa pak prabowo suka kampanye negatif, kampungan dan menggelikan?",0,id,0,0,tonneau_indonesian
1693,user lo tau ga artinya bacot apa berisik lo,1,id,1,1,tonneau_indonesian
1694,"nikita mirzani udah pake hijab, yg masih ngomong cebang cebong udah pernah fantasiin doi belom? uh ah ! cokorers",1,id,1,1,tonneau_indonesian
1695,kita hanya butuh presiden baru yang tegas ganyang pki dan anti pki!,1,id,0,0,tonneau_indonesian
1696,user iya lagi eek,0,id,0,0,tonneau_indonesian
1697,cie calon maho user,0,id,0,0,tonneau_indonesian
1698,"user bangkrut si user jualan islam liberal padahal dana dr syiah sudah keluar banyak, banting setir ke islam nusantara di bantu sponsor oleh komunis",0,id,0,1,tonneau_indonesian
1699,user prabowo cemeeh usaha pemerintah masalah rohingya sementara dunia internasional memuji. keliatan bhw ucapan prabowo pencitraan,1,id,0,0,tonneau_indonesian
1700,hahaha idiot bilang kpd orang2 kafir terurama para nasrani pendukung2 ahok kafir jangan memasuki wilayah2 syariat islam,1,id,0,1,tonneau_indonesian
1701,bagi bagi sembako atas nama presiden? giliran ngutang sana sini atas nama rakyat? betul apa benar gan..?,1,id,0,0,tonneau_indonesian
1702,user user cowok ganteng six pack pamer kontol besar beurat di kamar url,0,id,1,0,tonneau_indonesian
1703,user khan yg ngajarin si garong kafir,1,id,0,1,tonneau_indonesian
1704,jagalah kesehatan berpikir dan berlogika yang benar dengan 9gantipresiden,1,id,0,1,tonneau_indonesian
1705,"para pembajak agama ini intoleran dan reaktif, mereka terbiasa menggunakan agama sebagai badik untuk menusuk lawan duniawinya. tapi mendadak toleran ketika keyakinannya dihina oleh kawan duniawinya. ya, mereka memang gunakan agama untuk mengejar tujuan2",1,id,0,1,tonneau_indonesian
1706,lebih baik mundur pak user url,1,id,0,0,tonneau_indonesian
1707,mereka berbicara era habibie hingga sby mereka hidup tenang karena mereka percaya tdk akan adanya isu rasial. era ini mereka khawatir sejak tka rrc masuk secara masif. maka akan ada isu rasial yg mereka percaya,1,id,1,1,tonneau_indonesian
1708,"dan amerika, jika mereka mengalami defisit, mereka bisa mencetak dollar dan dijual ke seluruh dunia. ongkos mencetak dollar hanya sekitar dollar saja.",0,id,0,0,tonneau_indonesian
1709,mengelibut di pagi buta,0,id,0,0,tonneau_indonesian
1710,user jangan sipit sipit ntar jadi bantet kayak seungmin.,1,id,0,0,tonneau_indonesian
1711,oh ya lupa... trimakasih banyak pak sejak bpk jdi presiden barulah jalan negara di tempat kami terjamah aspal mulus... pos lintas batas ngk malu maluin lgi. serasa sdh berada di surga pak.,0,id,0,1,tonneau_indonesian
1712,"kristen munafik,islam munafik dan cina munafik yg tergabung dalam akun ahoker lebih bahaya dari zionis,,khususnya cina mereka lebih bahaya dari zionis,,waspada indonesia",1,id,0,1,tonneau_indonesian
1713,user kaum radikal dari bani kecebong pengikut mukidi dan penista agama sedang jualan ayat politik di mesjid?,1,id,0,0,tonneau_indonesian
1714,"cinta sebenarnya tidak buta. cinta adalah sesuatu yang murni, luhur dan diperlukan. yang buta adalah bila cinta itu menguasai dirimu tanpa suatu pertimbangan.",0,id,0,0,tonneau_indonesian
1715,"dalam kancah politik, saja disebut sebagai budaya politik atau perilaku politik atau boleh juga diambil dari buku kang syaikhu, karya bung adi siregar . user alumni dari sekolah tinggi akuntansi negara user asy",0,id,0,0,tonneau_indonesian
1716,"copas. yang harus di nusantarakan itu bukan islam pak user , tapi freefort, newmont, indosat, dan aset2 negara yang sudah ditangan asing.",0,id,0,1,tonneau_indonesian
1717,"user emang gw sipit apah, perasaan belo",0,id,1,0,tonneau_indonesian
1718,aya bukan warga jakarta tp saya sering ke jakarta...saya bangga jakarta pernah di pegang bapak. jadi rapih pak sekarang...,0,id,0,1,tonneau_indonesian
1719,"user biadab uus, sini keparat saya tunggu dimonas! jangan cuman koar koar hidup lu anjing!",1,id,1,0,tonneau_indonesian
1720,"user pemimpin yang tegas itu ya kayak gini.. bukan sok sokan bacot doang atau belagak bego, plonga plongo ga jelas",1,id,1,1,tonneau_indonesian
1721,user mana neh pasukan cebong,1,id,0,0,tonneau_indonesian
1722,user karena yg doyan teriak saya pancasila saya indonesia kebanyakan adalah komunis cina dan antek anteknya,1,id,0,1,tonneau_indonesian
1723,"apbn triliyun lebih untuk melanggengkan solat mengaji harus dipangkas, solat mengaji hilang tidak perlu bnpt",1,id,0,0,tonneau_indonesian
1724,user iyalah kampang,1,id,0,0,tonneau_indonesian
1725,"user adek ku ga berjilbab, pas awal masuk sma negeri. eh pas mau ambil wudhu ada yg nyeletuk kirain kristen .",0,id,0,1,tonneau_indonesian
1726,user indahnya cocot...,0,id,0,0,tonneau_indonesian
1727,"tantangan industri sawit, budaya bakar lahan rawan penyimpangan",0,id,0,0,tonneau_indonesian
1728,hati hati berita pilkada yang berbau hoax madiun madiuntoday 0thmadiun kotakarismatikmadiun tolakcukaiilegal kunjungi juga,0,id,0,1,tonneau_indonesian
1729,. org gitu masih ada aja yang belain... astafir... kurangin goblok nya,1,id,1,1,tonneau_indonesian
1730,"charutin, menor bom...",0,id,0,0,tonneau_indonesian
1731,"user ikut nambahin asing, aseng, antek pki, yahudi, kapitalis ngerangkap komunis",0,id,1,0,tonneau_indonesian
1732,nelayan jakarta sudah disiapin pulau khusus oleh pemda dki lunchbreak sidangahok,0,id,0,0,tonneau_indonesian
1733,"selama ini org2 yg nyerang pemerintah yg sah siapa ya ?yg teriak2 isu pki,memfitnah presiden pki,antek aseng asing,dll siapa ?kw kejam rudolfo",1,id,0,1,tonneau_indonesian
1734,biar allah turunkan balasan pada orang orang partai pendukung jokowi yang suka zalimi orang lain yang tidak bersalah,1,id,0,0,tonneau_indonesian
1735,kabinet ramping ga jadi ga bagi2 jabatan ga jadi dolar ga jadi beli freeport ga jadi buy back indosat ga jadi bagi2 traktor ga jadi ga cabut subsidi ga jadi ga utang luar negeri ga jadi stop import ga jadi gunakan akal sehatmu,0,id,0,1,tonneau_indonesian
1736,rezim rezim komunis itu memang biadab ! tidak ada satu pun rezim komunis yg berbudaya ! catet tu user bkn pki korbannya !,1,id,0,1,tonneau_indonesian
1737,. berdasarkan fakta sejarah jokowi harus mundur atau dijatuhkan karena telah memusuhi umat islam,1,id,0,0,tonneau_indonesian
1738,"user cara berpikir bayi tabung perpaduan sperma kampret dan onta.., jangan pernah diragukan lagi.",1,id,0,0,tonneau_indonesian
1739,dekalarasi pilkada aman dan anti hoax warga dukuh sari jabon,0,id,0,0,tonneau_indonesian
1740,cape loh di tanyain hamil lagi kah? sampe cuma bisa jawab pake senyum ajaa.. aku tu gendut naah bukan hamil! url,0,id,1,0,tonneau_indonesian
1741,kita melarang ajaran komunisme namun disisi lain pemerintah membukakan pintu masuk nya wisatawan komunis besar besaran ke negeri ini,1,id,0,0,tonneau_indonesian
1742,"user yaah jangan mau deh naik titit sen, mual",0,id,1,0,tonneau_indonesian
1743,user eh ada wartawan selandia baru rasa kampret dan dibuat berita oleh kampret disebar di wag. konferensi pers tdk dilakukan,1,id,0,0,tonneau_indonesian
1744,user di tunggu aksi bela kafir hari tanu .,1,id,0,0,tonneau_indonesian
1745,"tak peduli panas dan hujan, presiden jokowi terlihat tetap semangat meski baju putihnya basah kuyup. inilah presiden yang pertama menginjakkan kakinya ditanah asmat papua",0,id,0,0,tonneau_indonesian
1746,user selamat berenang di kolam cebong.,1,id,0,0,tonneau_indonesian
1747,"... ke depannya jangan sampai ada korporasi, badan atau perorangan pernah menerima lulusan pt dimana mahasiswa kw4, dengan otak udang secuil kayak gini. manusia2 macam gini tidak akan berguna, berprestasi dan tak punya nilai lebih bagi employee. sebalikny",1,id,1,1,tonneau_indonesian
1748,"wlaupun kita tak kenal,saya yakini slama ini kamu tlah bkerja kras tuk sebuah nilai yg diperjuangkan.",0,id,0,1,tonneau_indonesian
1749,user bolot siapa ? anda ? wah memang,1,id,0,0,tonneau_indonesian
1750,"user sebenernya yang cacat itu anaknya, jadi anaknya kaya ngasih tau kondisi dia biar tau reaksi orang tuanya dulu gimana",0,id,1,0,tonneau_indonesian
1751,user gua paling normal diantara member autis,0,id,1,0,tonneau_indonesian
1752,"user ketika dilantik blg ...saatnya pribumi bangkit ! tp nyatanya malah import bawang putih dari china, yg notabene waktu kampanye pilkada selalu bilang anti aseng !",1,id,0,1,tonneau_indonesian
1753,"belisahambrisyariah uym iya. saya juga bilang begitu ke bbrp kwn. pertama,ya bisa aja, dg berbagai cara, berbagai pintu, pada masuk beli saham,brisyariah. tapi ga dapet berjamaahnya. dan jadi ga bcr historis. ga bcr sejarah. di mana kita juga bcr sta",0,id,1,1,tonneau_indonesian
1754,user ahok si kutil babi kembali ke rumah lembang kenapa jakarta jadi banjir bud?,1,id,0,0,tonneau_indonesian
1755,"user maklum gua korea ori, jadi sipit",0,id,1,0,tonneau_indonesian
1756,pernah mendengar kisah presiden soekarno dan masjid yang ditutup pemerintah uni soviet? mari simak informasi berikut! nahdlatululama islamnusantara islam nu aswaja soekarno indonesia nikitakruschev unisoviet,0,id,0,0,tonneau_indonesian
1757,setuju. musuh kita adlh teroris budha myanmar baik para biksu dan militer nya. tp borobudur adlh warisan leluhur kita url,1,id,0,1,tonneau_indonesian
1758,"jokowi, presiden muslim dari kalangan pinggiran",0,id,0,0,tonneau_indonesian
1759,"user tetap aja salah dimata bani kampret.. katanya tinggal tunggu kontrak abis, jadi msh ada peluang nyolong klo jkw ga periode, diperpanjang lg kontraknya, makin tebellah kantong2 tikus berdasi",1,id,1,1,tonneau_indonesian
1760,para pendukung rejim periode mulai sering viralin ceramah dan wawancaranya tgb...,0,id,0,0,tonneau_indonesian
1761,"user pak user muhammad ngaku nabi akhir silahkan, tapi tak boleh merampas hak orang lain mengaku nabi",1,id,0,0,tonneau_indonesian
1762,"tidak beriman kepada tuhan dan rasul seperti golongan ateis beriman kepada tuhan, tetapi menolak rasul sepeti golongan anti hadis beriman kepada tuhan tetapi menolak sebahagian rasul seperti yahudi menolak kerasulan nabi isa as dan nasrani menola",0,id,0,1,tonneau_indonesian
1763,user sumarsono gaya pak ahok yg kerja keras patut dicontoh dan itu bagus !,0,id,0,1,tonneau_indonesian
1764,"user dengan kekuatan ekonomi kita sekarang, kalau kita punya daerah reklamasi, distrik bisnis dan pelabuhan bersebelahan lonjakan ekonomi kita akan fenomenal, pertumbuhan bahkan lebih dan ihsg . bukan tidak mungkin",0,id,0,0,tonneau_indonesian
1765,user klu bisa pki minyak rem bah mijn jga ga bisa nerawang haa,0,id,0,1,tonneau_indonesian
1766,bangkai wkwks ini tuh kayak abis putus trs terngiang2 dulu tuh yg mandiin kucing dia.. ee bae2,0,id,1,1,tonneau_indonesian
1767,"user untung temen gua di kampus sama sama cari budget makan di bawah 0k , warung langganan . warung sd nasi ayam saus padang ples es teh cuma . campur sari rata rata 0kk sekalinya hedon di akhir semester pas udah pada mau balik ka",0,id,1,1,tonneau_indonesian
1768,"user sejauh yang saya baca dari artikel di internet, hanya jumlah lembar nya saja yang berbeda, untuk menandai kebutuhan masing masing orang, kalau sering ke luar negri ya pake , kalo gak sering ya , dan beberapa negara tetangga",0,id,1,1,tonneau_indonesian
